accepted_at,created_at,current_state,deadline,description,estimate,id,kind,labels,name,owned_by_id,owner_ids,project_id,requested_by_id,story_type,updated_at,url
2015-07-21T21:16:47Z,2015-07-14T19:00:00Z,accepted,,,,99066694,story,"[{'name': 'global-net', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-29T21:57:05Z', 'id': 11546910, 'updated_at': '2015-04-29T21:57:05Z'}]",All network reservations should be happening via Instance,553935.0,[553935],956238,1569704,chore,2015-07-21T21:16:47Z,https://www.pivotaltracker.com/story/show/99066694
2015-07-21T22:16:10Z,2015-07-14T19:07:47Z,accepted,,"- copy cf-release in tmp-bosh-cf-release
- inline cloud_controller and loggregator jobs (currently submoduled)
- modify to use links for ip addressing
- deploy and see it succeed",4.0,99067422,story,"[{'name': 'links', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:32:03Z', 'id': 11514474, 'updated_at': '2015-04-27T17:32:03Z'}]",deploy cf-mysql-release with current links feature,1687782.0,"[1687782, 687691]",956238,81882,feature,2015-07-21T22:16:10Z,https://www.pivotaltracker.com/story/show/99067422
2015-07-21T22:16:42Z,2015-06-30T18:01:04Z,accepted,,"include -v for eject to show more info.
https://github.com/cloudfoundry/bosh-agent/blob/ebf9a36dfddf783ffae5ae3748787d259a29374a/platform/cdrom/linux_cdrom.go#L53",1.0,98128438,story,"[{'name': 'agent', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-05-29T20:48:11Z', 'id': 8561342, 'updated_at': '2014-07-31T05:54:48Z'}]",turn on verbose logging for eject,344.0,[344],956238,81882,feature,2015-07-21T22:16:44Z,https://www.pivotaltracker.com/story/show/98128438
2015-07-22T18:48:56Z,2015-06-24T21:28:58Z,accepted,,"export release: '#{release_name}/#{release_version}' for '#{stemcell_os}/#{stemcell_version}'

quotes around release and stemcell info ^^^",1.0,97770302,story,"[{'name': 'compiled-releases', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:17:25Z', 'id': 11514344, 'updated_at': '2015-04-27T17:17:25Z'}]",export release director task description should include quotes,1355110.0,"[1355110, 631325]",956238,81882,feature,2015-07-22T18:48:56Z,https://www.pivotaltracker.com/story/show/97770302
2015-07-22T19:12:28Z,2015-06-18T19:32:19Z,accepted,,"- look at the task result to find blobstore_id
- use fetch_resource api call?
- save a file into a current working directory called release-name-version-""on""-os-stemcell-version.tgz",2.0,97328978,story,"[{'name': 'compiled-releases', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:17:25Z', 'id': 11514344, 'updated_at': '2015-04-27T17:17:25Z'}]",user can run export release command and cli should automatically download exported release once director task completes,1355110.0,[1355110],956238,81882,feature,2015-07-22T19:12:28Z,https://www.pivotaltracker.com/story/show/97328978
2015-07-22T19:12:33Z,2015-06-18T19:31:59Z,accepted,,"- build up release.MF
- save the compiled release into the blobstore as a tarball
- include blobstore_id and sha1 in the export release task result",4.0,97328966,story,"[{'name': 'compiled-releases', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:17:25Z', 'id': 11514344, 'updated_at': '2015-04-27T17:17:25Z'}]",user can run export release command and see that tarball is made for the compiled release,948679.0,"[948679, 1355110]",956238,81882,feature,2015-07-22T19:12:33Z,https://www.pivotaltracker.com/story/show/97328966
2015-07-23T00:03:54Z,2015-06-18T19:31:25Z,accepted,,"- based on the rules of the targetted deployment
- pick up the locks for the deployment, release and selected stemcell
- select first stemcell based on OS and stemcell version
- issue compile_package commands to the agent that were spawn up
- does not aggregate anything into a tarball",4.0,97328920,story,"[{'name': 'compiled-releases', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-27T17:17:25Z', 'id': 11514344, 'updated_at': '2015-04-27T17:17:25Z'}]",user can run export release command and see that *all* non-compiled packages are compiled,948679.0,"[948679, 631325, 1541728]",956238,81882,feature,2015-07-23T00:03:54Z,https://www.pivotaltracker.com/story/show/97328920
2015-07-24T22:06:07Z,2015-07-13T19:42:39Z,accepted,,"SSH trust relationships mean a compromise on one host can allow an attacker to move trivially to other hosts.
---
None
---
SV-50413r1_rule
---
F-43560r1_fix
---
SSH's cryptographic host-based authentication is more secure than "".rhosts"" authentication, since hosts are cryptographically authenticated. However, it is not recommended that hosts unilaterally trust one another, even within an organization. 

To disable host-based authentication, add or correct the following line in ""/etc/ssh/sshd_config"": 

HostbasedAuthentication no
---
C-46170r1_chk
---
To determine how the SSH daemon's ""HostbasedAuthentication"" option is set, run the following command: 

# grep -i HostbasedAuthentication /etc/ssh/sshd_config

If no line, a commented line, or a line indicating the value ""no"" is returned, then the required value is set. 
If the required value is not set, this is a finding.",1.0,98978078,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38612] [medium] The SSH daemon must not allow host-based authentication,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:06:07Z,https://www.pivotaltracker.com/story/show/98978078
2015-07-24T22:06:25Z,2015-07-13T19:42:46Z,accepted,,"The warning message reinforces policy awareness during the logon process and facilitates possible legal action against attackers. Alternatively, systems whose ownership should not be obvious should ensure usage of a banner that does not provide easy attribution.
---
None
---
SV-50416r1_rule
---
F-43563r1_fix
---
To enable the warning banner and ensure it is consistent across the system, add or correct the following line in ""/etc/ssh/sshd_config"": 

Banner /etc/issue

Another section contains information on how to create an appropriate system-wide warning banner.
---
C-46173r1_chk
---
To determine how the SSH daemon's ""Banner"" option is set, run the following command: 

# grep -i Banner /etc/ssh/sshd_config

If a line indicating /etc/issue is returned, then the required value is set. 
If the required value is not set, this is a finding.",1.0,98978372,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38615] [medium] The SSH daemon must be configured with the login banner.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:06:26Z,https://www.pivotaltracker.com/story/show/98978372
2015-07-24T22:06:48Z,2015-07-13T19:42:46Z,accepted,,"SSH trust relationships mean a compromise on one host can allow an attacker to move trivially to other hosts.
---
None
---
SV-50412r1_rule
---
F-43559r1_fix
---
SSH can emulate the behavior of the obsolete rsh command in allowing users to enable insecure access to their accounts via "".rhosts"" files. 

To ensure this behavior is disabled, add or correct the following line in ""/etc/ssh/sshd_config"": 

IgnoreRhosts yes
---
C-46169r1_chk
---
To determine how the SSH daemon's ""IgnoreRhosts"" option is set, run the following command: 

# grep -i IgnoreRhosts /etc/ssh/sshd_config

If no line, a commented line, or a line indicating the value ""yes"" is returned, then the required value is set. 
If the required value is not set, this is a finding.",1.0,98978378,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38611] [medium] The SSH daemon must ignore .rhosts files.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:06:48Z,https://www.pivotaltracker.com/story/show/98978378
2015-07-24T22:07:30Z,2015-07-13T19:42:35Z,accepted,,"Causing idle users to be automatically logged out guards against compromises one system leading trivially to compromises on another.
---
None
---
SV-50409r1_rule
---
F-43556r1_fix
---
SSH allows administrators to set an idle timeout interval. After this interval has passed, the idle user will be automatically logged out. 

To set an idle timeout interval, edit the following line in ""/etc/ssh/sshd_config"" as follows: 

ClientAliveInterval [interval]

The timeout [interval] is given in seconds. To have a timeout of 15 minutes, set [interval] to 900. 

If a shorter timeout has already been set for the login shell, that value will preempt any SSH setting made here. Keep in mind that some processes may stop SSH from correctly detecting that the user is idle.
---
C-46167r1_chk
---
Run the following command to see what the timeout interval is: 

# grep ClientAliveInterval /etc/ssh/sshd_config

If properly configured, the output should be: 

ClientAliveInterval 900


If it is not, this is a finding.",1.0,98977896,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38608] [low] The SSH daemon must set a timeout interval on idle sessions.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:07:31Z,https://www.pivotaltracker.com/story/show/98977896
2015-07-24T22:08:02Z,2015-07-13T19:42:39Z,accepted,,"SSH environment options potentially allow users to bypass access restriction in some configurations.
---
None
---
SV-50417r1_rule
---
F-43565r1_fix
---
To ensure users are not able to present environment options to the SSH daemon, add or correct the following line in ""/etc/ssh/sshd_config"": 

PermitUserEnvironment no
---
C-46175r1_chk
---
To ensure users are not able to present environment daemons, run the following command: 

# grep PermitUserEnvironment /etc/ssh/sshd_config

If properly configured, output should be: 

PermitUserEnvironment no


If it is not, this is a finding.",1.0,98978072,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38616] [low] The SSH daemon must not permit user environment settings.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:08:02Z,https://www.pivotaltracker.com/story/show/98978072
2015-07-24T22:08:23Z,2015-07-08T02:27:39Z,accepted,,"```
Started preparing deployment > Binding unallocated VMs. Done (00:00:00)
  Started preparing package compilation > Finding packages to compile. Done (00:00:00) > Binding instance networks. Done (00:00:00)
  Started preparing dns > Binding DNS. Done (00:00:00) > new_one/2
```",,98614932,story,"[{'name': 'global-net', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-04-29T21:57:05Z', 'id': 11546910, 'updated_at': '2015-04-29T21:57:05Z'}]",formatting on bosh deploy is not correct,1426194.0,"[1426194, 553935]",956238,81882,bug,2015-07-24T22:08:44Z,https://www.pivotaltracker.com/story/show/98614932
2015-07-24T22:08:38Z,2015-07-13T19:42:39Z,accepted,,"This ensures a user login will be terminated as soon as the ""ClientAliveCountMax"" is reached.
---
None
---
SV-50411r1_rule
---
F-43558r1_fix
---
To ensure the SSH idle timeout occurs precisely when the ""ClientAliveCountMax"" is set, edit ""/etc/ssh/sshd_config"" as follows: 

ClientAliveCountMax 0
---
C-46168r1_chk
---
To ensure the SSH idle timeout will occur when the ""ClientAliveCountMax"" is set, run the following command: 

# grep ClientAliveCountMax /etc/ssh/sshd_config

If properly configured, output should be: 

ClientAliveCountMax 0


If it is not, this is a finding.",1.0,98978076,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38610] [low] The SSH daemon must set a timeout count on idle sessions.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:08:39Z,https://www.pivotaltracker.com/story/show/98978076
2015-07-24T22:09:08Z,2015-07-13T19:42:46Z,accepted,,"Approved algorithms should impart some level of confidence in their implementation. These are also required for compliance.
---
None
---
SV-50418r1_rule
---
F-43566r1_fix
---
Limit the ciphers to those algorithms which are FIPS-approved. Counter (CTR) mode is also preferred over cipher-block chaining (CBC) mode. The following line in ""/etc/ssh/sshd_config"" demonstrates use of FIPS-approved ciphers: 

Ciphers aes128-ctr,aes192-ctr,aes256-ctr,aes128-cbc,3des-cbc,aes192-cbc,aes256-cbc

The man page ""sshd_config(5)"" contains a list of supported ciphers.
---
C-46176r1_chk
---
Only FIPS-approved ciphers should be used. To verify that only FIPS-approved ciphers are in use, run the following command: 

# grep Ciphers /etc/ssh/sshd_config

The output should contain only those ciphers which are FIPS-approved, namely, the AES and 3DES ciphers. 
If that is not the case, this is a finding.",1.0,98978376,story,"[{'name': 'sec', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-12-18T00:45:50Z', 'id': 10289238, 'updated_at': '2014-12-18T00:45:50Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}, {'name': 'stig', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-07-14T00:01:41Z', 'id': 12209038, 'updated_at': '2015-07-14T00:01:41Z'}, {'name': '[cn]', 'project_id': 956238, 'kind': 'label', 'created_at': '2015-06-02T01:07:47Z', 'id': 11832168, 'updated_at': '2015-06-08T22:55:32Z'}]",[V-38617] [medium] The SSH daemon must be configured to use only FIPS 140-2 approved ciphers.,1386874.0,"[1386874, 1495236]",956238,81882,feature,2015-07-24T22:09:08Z,https://www.pivotaltracker.com/story/show/98978376
2015-07-25T00:28:47Z,2015-07-08T21:02:42Z,accepted,,"When creating a new VM:
 - For new HVM stemcells the VM should have sriov_net_support enabled (AMI flag)
 - For new PV stemcells the VM should have sriov_net_support disabled
 - For old stemcells it should be disabled

https://github.com/cloudfoundry/bosh/pull/860
http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/enhanced-networking.html",2.0,98688776,story,"[{'name': 'aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-07-31T04:33:45Z', 'id': 9082176, 'updated_at': '2014-07-31T04:33:45Z'}, {'name': 'pull-request', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-13T17:49:44Z', 'id': 7458340, 'updated_at': '2014-01-13T17:49:44Z'}, {'name': 'stemcell', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T19:14:08Z', 'id': 8781890, 'updated_at': '2014-06-23T19:14:08Z'}]",HVM stemcells should have sriov_net_support enabled by default,687691.0,"[687691, 1426194]",956238,687691,feature,2015-07-25T00:28:47Z,https://www.pivotaltracker.com/story/show/98688776
2015-07-25T00:29:09Z,2015-07-20T16:31:14Z,accepted,,"- verify ubuntu, centos, openstack w/dhcp, openstack w/o dhcp",2.0,99433450,story,"[{'name': 'agent', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-05-29T20:48:11Z', 'id': 8561342, 'updated_at': '2014-07-31T05:54:48Z'}, {'name': 'openstack', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-06-23T22:51:45Z', 'id': 8783972, 'updated_at': '2014-06-23T22:51:45Z'}]",openstack machines should be able to be configured to use dhcp or not (defaults to use dhcp),553935.0,[553935],956238,81882,feature,2015-07-25T00:29:09Z,https://www.pivotaltracker.com/story/show/99433450
